idx,selected,selection_category,selection_rank,load_stratum,contrast_level,topology_id,topology_name,physical_topology_name,mask_name,mask_family,seed,n_nodes,n_edges,p,edge_json,input_mask_json,input_coupled_parameter_count,input_coupled_edge_count,input_coupled_coord_count,input_parameter_density,input_edge_density,input_coord_density,input_edge_load_gini,input_coord_load_gini,coord_load_distribution,edge_load_distribution,d_rel,d_rel_minus_n_req,comparison_branch_d_rel_min,comparison_branch_d_rel_mean,comparison_branch_d_rel_max,comparison_branch_d_rel_gini,comparison_branch_common_d_rel_min,comparison_branch_common_d_rel_mean,comparison_branch_common_d_rel_max,comparison_branch_common_d_rel_gini,comparison_branch_input_count_min,comparison_branch_input_count_mean,comparison_branch_input_count_max,comparison_branch_input_count_gini,comparison_branch_input_overlap_min,comparison_branch_input_overlap_mean,comparison_branch_input_overlap_max,comparison_branch_input_overlap_gini,rank_D,effective_rank_D,condition_number_D,condition_number_D_masked,condition_number_D_masked_log,root_tree_count_gini,edge_participation_gini,bottleneck_edge_fraction_095,mean_shortest_path,edge_M_mean,edge_M_gini,edge_overlap_norm_min,edge_overlap_norm_mean,tree_overlap_norm_min,tree_overlap_norm_mean,tree_overlap_norm_gini,diff_overlap_norm_min,diff_overlap_norm_mean,diff_overlap_norm_gini,diff_coord_load_gini,diff_pair_count_sampled,diff_pair_count_possible,diff_pairs_truncated,gamma_no_bias_exact_lcvar,gamma_no_bias_tropical_lcvar,gamma_no_bias_hard_root_lcvar
233,0,,,imbalanced_coord_load,,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0233_c200_seed60691,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0233_c200_seed60691,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0233_c200_seed60691,prospective_tree_diff_imbalanced_coord_load,60691,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.25,15 15 15 15 15 15 15 15 15 15 5 5 5 5 5 5 5 5 5 5,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,20,20.0,20,0.0,3,9.75,15,0.25,20,20.0,20,0.0,3,9.75,15,0.25,19,15.898610432389086,3.550238802485174,5.004047924740838,0.6993214603640732,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.25,0.0,0.121875,0.39759036144578314,0.7488271361000683,0.11297611641194227,0.5924120603015075,0.8050955875286175,0.05846034414426926,0.25736203457446805,79096,79096,False,,,
234,0,,,imbalanced_coord_load,,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0234_c200_seed60692,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0234_c200_seed60692,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0234_c200_seed60692,prospective_tree_diff_imbalanced_coord_load,60692,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.25,15 15 15 15 15 15 15 15 15 15 5 5 5 5 5 5 5 5 5 5,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,20,20.0,20,0.0,4,10.5,15,0.2142857142857142,20,20.0,20,0.0,4,10.5,15,0.2142857142857142,19,15.898610432389086,3.550238802485174,4.435361090404199,0.6469289822706454,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.25,0.0,0.13125,0.4036144578313253,0.7479950040123381,0.10044463729171382,0.5952295766249255,0.8248752991229269,0.05575452154068672,0.25587336069332345,79096,79096,False,,,
235,0,,,imbalanced_coord_load,,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0235_c200_seed60693,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0235_c200_seed60693,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0235_c200_seed60693,prospective_tree_diff_imbalanced_coord_load,60693,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.25,15 15 15 15 15 15 15 15 15 15 5 5 5 5 5 5 5 5 5 5,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,20,20.0,20,0.0,1,9.75,15,0.28846153846153855,20,20.0,20,0.0,1,9.75,15,0.28846153846153855,19,15.898610432389086,3.550238802485174,4.457103551177196,0.6490527240979413,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.25,0.0,0.121875,0.3493975903614458,0.7631681561349989,0.12140301064435666,0.5795545819642205,0.8074273781432728,0.05855642863024424,0.2594410117082415,79096,79096,False,,,
236,0,,,imbalanced_coord_load,,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0236_c200_seed60694,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0236_c200_seed60694,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0236_c200_seed60694,prospective_tree_diff_imbalanced_coord_load,60694,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.25,15 15 15 15 15 15 15 15 15 15 5 5 5 5 5 5 5 5 5 5,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,20,20.0,20,0.0,3,8.5,13,0.27941176470588225,20,20.0,20,0.0,3,8.5,13,0.27941176470588225,19,15.898610432389086,3.550238802485174,4.147737371325953,0.617811249695101,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.25,0.0,0.10625000000000001,0.34210526315789475,0.7289482178037385,0.10924244650016712,0.5292656419810589,0.8053029532523507,0.05878209278672508,0.25595146658718515,79096,79096,False,,,
237,0,,,imbalanced_coord_load,,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0237_c200_seed60695,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0237_c200_seed60695,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0237_c200_seed60695,prospective_tree_diff_imbalanced_coord_load,60695,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.25,15 15 15 15 15 15 15 15 15 15 5 5 5 5 5 5 5 5 5 5,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,20,20.0,20,0.0,5,11.75,16,0.20744680851063824,20,20.0,20,0.0,5,11.75,16,0.20744680851063824,19,15.898610432389086,3.550238802485174,4.358625981793324,0.6393496033575766,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.25,0.05,0.146875,0.36923076923076925,0.7330331652605699,0.10120857103934844,0.6034585569469291,0.82741430855352,0.049914620442444546,0.25795084754830033,79096,79096,False,,,
238,0,,,imbalanced_coord_load,,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0238_c200_seed60696,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0238_c200_seed60696,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0238_c200_seed60696,prospective_tree_diff_imbalanced_coord_load,60696,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.25,15 15 15 15 15 15 15 15 15 15 5 5 5 5 5 5 5 5 5 5,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,20,20.0,20,0.0,5,12.25,17,0.19897959183673475,20,20.0,20,0.0,5,12.25,17,0.19897959183673475,19,15.898610432389086,3.550238802485174,4.7859878990801095,0.67997159620609,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.25,0.05,0.153125,0.4153846153846154,0.7563742808616382,0.10346312974407623,0.6358525009127419,0.815547196337484,0.057073921324303,0.26184806034482744,79096,79096,False,,,
239,0,,,imbalanced_coord_load,,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0239_c200_seed60697,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0239_c200_seed60697,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0239_c200_seed60697,prospective_tree_diff_imbalanced_coord_load,60697,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.25,15 15 15 15 15 15 15 15 15 15 5 5 5 5 5 5 5 5 5 5,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,20,20.0,20,0.0,4,10.5,15,0.2142857142857142,20,20.0,20,0.0,4,10.5,15,0.2142857142857142,19,15.898610432389086,3.550238802485174,4.839806870412576,0.6848280317296229,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.25,0.0,0.13125,0.18421052631578946,0.7343932191739292,0.11518377365990196,0.4514826890234436,0.8193354319365027,0.05804598813445727,0.25304345500122283,79096,79096,False,,,
240,0,,,imbalanced_coord_load,,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0240_c200_seed60698,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0240_c200_seed60698,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0240_c200_seed60698,prospective_tree_diff_imbalanced_coord_load,60698,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.25,15 15 15 15 15 15 15 15 15 15 5 5 5 5 5 5 5 5 5 5,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,20,20.0,20,0.0,6,10.0,12,0.11250000000000004,20,20.0,20,0.0,6,10.0,12,0.11250000000000004,19,15.898610432389086,3.550238802485174,4.642044648195585,0.6667093132788214,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.25,0.05,0.125,0.2789473684210526,0.8063648614362985,0.10219238524685004,0.483375104427736,0.80574684362964,0.06946737435068195,0.2530294502017607,79096,79096,False,,,
241,0,,,imbalanced_coord_load,,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0241_c200_seed60699,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0241_c200_seed60699,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0241_c200_seed60699,prospective_tree_diff_imbalanced_coord_load,60699,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.25,15 15 15 15 15 15 15 15 15 15 5 5 5 5 5 5 5 5 5 5,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,20,20.0,20,0.0,3,10.25,17,0.2621951219512195,20,20.0,20,0.0,3,10.25,17,0.2621951219512195,19,15.898610432389086,3.550238802485174,4.5712757823843795,0.6600374228108401,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.25,0.0,0.12812500000000002,0.2692307692307692,0.7444171782440151,0.1079784709967504,0.4671634839310666,0.813271413967799,0.06455997138316905,0.2598723136769381,79096,79096,False,,,
242,0,,,imbalanced_coord_load,,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0242_c200_seed60700,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0242_c200_seed60700,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0242_c200_seed60700,prospective_tree_diff_imbalanced_coord_load,60700,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.25,15 15 15 15 15 15 15 15 15 15 5 5 5 5 5 5 5 5 5 5,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,20,20.0,20,0.0,7,10.75,14,0.15697674418604657,20,20.0,20,0.0,7,10.75,14,0.15697674418604657,19,15.898610432389086,3.550238802485174,4.7648088705122245,0.6780454845867994,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.25,0.0,0.13437500000000002,0.37,0.7496856352535648,0.1015721266260361,0.6149246231155779,0.8236834398378979,0.05425240231668438,0.2644648370628515,79096,79096,False,,,
243,0,,,imbalanced_coord_load,,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0243_c200_seed60701,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0243_c200_seed60701,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0243_c200_seed60701,prospective_tree_diff_imbalanced_coord_load,60701,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.25,15 15 15 15 15 15 15 15 15 15 5 5 5 5 5 5 5 5 5 5,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,20,20.0,20,0.0,2,10.5,15,0.23809523809523814,20,20.0,20,0.0,2,10.5,15,0.23809523809523814,19,15.898610432389086,3.550238802485174,4.64818037679045,0.6672829728944891,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.25,0.0,0.13124999999999998,0.315,0.7886646965307248,0.1322910501535317,0.4238993710691824,0.7907531310613206,0.07338823099812353,0.2578864789679627,79096,79096,False,,,
244,0,,,imbalanced_coord_load,,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0244_c200_seed60702,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0244_c200_seed60702,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0244_c200_seed60702,prospective_tree_diff_imbalanced_coord_load,60702,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.25,15 15 15 15 15 15 15 15 15 15 5 5 5 5 5 5 5 5 5 5,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,20,20.0,20,0.0,4,10.75,14,0.18023255813953498,20,20.0,20,0.0,4,10.75,14,0.18023255813953498,19,15.898610432389086,3.550238802485174,4.439983467718908,0.6473813530218678,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.25,0.05,0.134375,0.2891566265060241,0.7222580931858338,0.1140108437069498,0.4886454910551296,0.81719925266802,0.06394587251618655,0.2637307792247492,79096,79096,False,,,
245,0,,,imbalanced_coord_load,,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0245_c200_seed60703,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0245_c200_seed60703,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0245_c200_seed60703,prospective_tree_diff_imbalanced_coord_load,60703,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.25,15 15 15 15 15 15 15 15 15 15 5 5 5 5 5 5 5 5 5 5,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,20,20.0,20,0.0,4,10.25,15,0.22560975609756095,20,20.0,20,0.0,4,10.25,15,0.22560975609756095,19,15.898610432389086,3.550238802485174,4.546152603640037,0.6576440098769475,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.25,0.0,0.12812500000000002,0.3631578947368421,0.7214120972334005,0.10017010020474104,0.6027747353048558,0.825728838467468,0.052457852163797725,0.2581373043531425,79096,79096,False,,,
246,0,,,imbalanced_coord_load,,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0246_c200_seed60704,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0246_c200_seed60704,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0246_c200_seed60704,prospective_tree_diff_imbalanced_coord_load,60704,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.25,15 15 15 15 15 15 15 15 15 15 5 5 5 5 5 5 5 5 5 5,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,20,20.0,20,0.0,5,10.25,15,0.2012195121951219,20,20.0,20,0.0,5,10.25,15,0.2012195121951219,19,15.898610432389086,3.550238802485174,4.532277973655055,0.6563165381556922,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.25,0.0,0.128125,0.4,0.7559950981811863,0.09834900133701363,0.6416219439475254,0.8278397470252186,0.05274455300075709,0.256056416605527,79096,79096,False,,,
247,0,,,imbalanced_coord_load,,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0247_c200_seed60705,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0247_c200_seed60705,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0247_c200_seed60705,prospective_tree_diff_imbalanced_coord_load,60705,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.25,15 15 15 15 15 15 15 15 15 15 5 5 5 5 5 5 5 5 5 5,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,20,20.0,20,0.0,7,11.0,15,0.17045454545454541,20,20.0,20,0.0,7,11.0,15,0.17045454545454541,19,15.898610432389086,3.550238802485174,4.473925353324118,0.6506887336922433,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.25,0.0,0.1375,0.26842105263157895,0.7243788986495917,0.08790815766631299,0.5463659147869674,0.826752185991042,0.05008501577982716,0.26161993305209097,79096,79096,False,,,
248,0,,,imbalanced_coord_load,,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0248_c200_seed60706,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0248_c200_seed60706,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0248_c200_seed60706,prospective_tree_diff_imbalanced_coord_load,60706,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.25,15 15 15 15 15 15 15 15 15 15 5 5 5 5 5 5 5 5 5 5,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,20,20.0,20,0.0,5,10.5,15,0.20238095238095233,20,20.0,20,0.0,5,10.5,15,0.20238095238095233,19,15.898610432389086,3.550238802485174,4.315812502648539,0.6350625688111745,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.25,0.0,0.13125,0.34210526315789475,0.7656335918488394,0.09724885206277745,0.4927806241266884,0.8121010388696511,0.06868741183258864,0.2562803405478111,79096,79096,False,,,
249,0,,,imbalanced_coord_load,,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0249_c200_seed60707,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0249_c200_seed60707,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0249_c200_seed60707,prospective_tree_diff_imbalanced_coord_load,60707,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.25,15 15 15 15 15 15 15 15 15 15 5 5 5 5 5 5 5 5 5 5,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,20,20.0,20,0.0,5,9.75,15,0.22435897435897445,20,20.0,20,0.0,5,9.75,15,0.22435897435897445,19,15.898610432389086,3.550238802485174,5.312650117733301,0.7253112149420572,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.25,0.05,0.12187500000000001,0.31875,0.7345452506297118,0.09009853082860309,0.5779088050314466,0.8320481789408077,0.046507261432012115,0.257190098434825,79096,79096,False,,,
250,0,,,imbalanced_coord_load,,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0250_c200_seed60708,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0250_c200_seed60708,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0250_c200_seed60708,prospective_tree_diff_imbalanced_coord_load,60708,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.25,15 15 15 15 15 15 15 15 15 15 5 5 5 5 5 5 5 5 5 5,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,20,20.0,20,0.0,6,11.0,15,0.17045454545454541,20,20.0,20,0.0,6,11.0,15,0.17045454545454541,19,15.898610432389086,3.550238802485174,4.802335426513237,0.681452490747301,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.25,0.0,0.1375,0.3132530120481928,0.7651486415466184,0.10406205785632028,0.47813070463672874,0.8143457846029806,0.05961940369352381,0.2609613635668868,79096,79096,False,,,
251,0,,,imbalanced_coord_load,,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0251_c200_seed60709,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0251_c200_seed60709,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0251_c200_seed60709,prospective_tree_diff_imbalanced_coord_load,60709,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.25,15 15 15 15 15 15 15 15 15 15 5 5 5 5 5 5 5 5 5 5,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,20,20.0,20,0.0,2,10.0,14,0.23750000000000004,20,20.0,20,0.0,2,10.0,14,0.23750000000000004,19,15.898610432389086,3.550238802485174,4.45070745348474,0.648429048896598,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.25,0.0,0.125,0.2982456140350877,0.7312940474363717,0.11569257344692851,0.544014904517932,0.8236312979572542,0.0543259689550184,0.2594464951699682,79096,79096,False,,,
252,1,low_tree_diff_comparison_overlap_imbalanced_coord_load,3,imbalanced_coord_load,low,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0252_c200_seed60710,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0252_c200_seed60710,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0252_c200_seed60710,prospective_tree_diff_imbalanced_coord_load,60710,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,masks/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0252_c200_seed60710.json,200,20,20,0.5,1.0,1.0,0.0,0.25,15 15 15 15 15 15 15 15 15 15 5 5 5 5 5 5 5 5 5 5,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,20,20.0,20,0.0,2,10.0,15,0.25,20,20.0,20,0.0,2,10.0,15,0.25,19,15.898610432389086,3.550238802485174,4.509367180193841,0.6541155996533423,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.25,0.0,0.125,0.24375,0.7488163691371422,0.1537773378207592,0.3113207547169811,0.7875629667125774,0.07590884745135984,0.2562769396551723,79096,79096,False,-1.113404335770446,-1.2387591502854869,-1.4525059026635148
253,0,,,imbalanced_coord_load,,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0253_c200_seed60711,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0253_c200_seed60711,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0253_c200_seed60711,prospective_tree_diff_imbalanced_coord_load,60711,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.25,15 15 15 15 15 15 15 15 15 15 5 5 5 5 5 5 5 5 5 5,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,20,20.0,20,0.0,7,11.75,18,0.17553191489361697,20,20.0,20,0.0,7,11.75,18,0.17553191489361697,19,15.898610432389086,3.550238802485174,5.198598971491168,0.7158863165322588,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.25,0.05,0.146875,0.43125,0.7289566021762489,0.10134681923538524,0.5949386741189256,0.8288544193262082,0.046503493197626034,0.25474594567742725,79096,79096,False,,,
254,0,,,imbalanced_coord_load,,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0254_c200_seed60712,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0254_c200_seed60712,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0254_c200_seed60712,prospective_tree_diff_imbalanced_coord_load,60712,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.25,15 15 15 15 15 15 15 15 15 15 5 5 5 5 5 5 5 5 5 5,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,20,20.0,20,0.0,6,11.25,16,0.19444444444444442,20,20.0,20,0.0,6,11.25,16,0.19444444444444442,19,15.898610432389086,3.550238802485174,4.769643449169492,0.6784859149214905,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.25,0.05,0.140625,0.34210526315789475,0.7215248601948279,0.12070913461137467,0.6240906380441265,0.8175024646296457,0.05392936513835278,0.26150642348373676,79096,79096,False,,,
255,0,,,imbalanced_coord_load,,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0255_c200_seed60713,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0255_c200_seed60713,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0255_c200_seed60713,prospective_tree_diff_imbalanced_coord_load,60713,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.25,15 15 15 15 15 15 15 15 15 15 5 5 5 5 5 5 5 5 5 5,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,20,20.0,20,0.0,7,11.0,16,0.18181818181818188,20,20.0,20,0.0,7,11.0,16,0.18181818181818188,19,15.898610432389086,3.550238802485174,4.32051505882515,0.6355355231741593,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.25,0.0,0.1375,0.32456140350877194,0.7324266221854354,0.113117205532276,0.6037882316410496,0.8292804034237656,0.050648934430487236,0.2572854380655416,79096,79096,False,,,
256,0,,,imbalanced_coord_load,,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0256_c200_seed60714,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0256_c200_seed60714,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0256_c200_seed60714,prospective_tree_diff_imbalanced_coord_load,60714,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.25,15 15 15 15 15 15 15 15 15 15 5 5 5 5 5 5 5 5 5 5,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,20,20.0,20,0.0,1,10.75,18,0.3313953488372092,20,20.0,20,0.0,1,10.75,18,0.3313953488372092,19,15.898610432389086,3.550238802485174,4.393426058789212,0.6428033216374613,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.25,0.0,0.134375,0.34210526315789475,0.7462824516266822,0.10897384058682325,0.5356311131811831,0.8118175038156009,0.05854935136747863,0.2574143089691856,79096,79096,False,,,
